Date,State,S,E,A,I1,R,D,I2,I3,I1_increase
2020-11-27,North Dakota,701520.9108483724,71.31441910887358,0,155.15351047535134,60093.9162644528,216.49066135805575,2.8396748022654017,1.3746214582938492,2.227358127470369
2020-11-28,North Dakota,701493.367165205,70.12406684407183,0,152.56665396087024,60125.17722742601,216.62073320881012,2.7924600325567903,1.3516933516252054,2.1910694318238026
2020-11-29,North Dakota,701466.2699305145,68.9528348492777,0,150.02114505990087,60155.93226049513,216.74870500976434,2.7459940063848096,1.3291300948968277,2.1555682070776814
2020-11-30,North Dakota,701439.6092162336,67.80032417222006,0,147.5161306462674,60186.19252074928,216.87462270910217,2.700261443339322,1.3069240768760668,2.1208544532303417
2020-12-01,North Dakota,701413.3750942952,66.66613586062776,0,145.0507575937941,60215.969165277595,216.99853225500746,2.6552470630101888,1.2850676863302741,2.086928170282892
2020-12-02,North Dakota,701387.5576366321,65.54987096222968,0,142.62417277630513,60245.273351169184,217.12047959566402,2.610935584987273,1.2635533120268014,2.053789358234779
2020-12-03,North Dakota,701362.3899614394,64.45965176536316,0,140.25461519604252,60273.846155095795,217.2394026806473,2.567659924867944,1.2425539312146063,2.002255126211205
2020-12-04,North Dakota,701337.4675277098,63.38124412532348,0,137.91023350922774,60302.13724007764,217.35714641848818,2.524839466865467,1.221768726952023,1.9826539457457377
2020-12-05,North Dakota,701312.9746446913,62.32105908100664,0,135.60543260572524,60329.94192077651,217.47287126885038,2.482737201286903,1.2013344104145038,1.948509684747635
2020-12-06,North Dakota,701288.901605917,61.27870544947164,0,133.33937676680674,60357.2711080329,217.58662216968838,2.4413381651934625,1.1812435350228347,1.9151354044484996
2020-12-07,North Dakota,701265.2388459069,60.253796990826025,0,131.11124134881177,60384.135556017536,217.69844341622272,2.400627597629826,1.1614887589545704,1.8825199771288805
2020-12-08,North Dakota,701241.9769401693,59.24595240822592,0,128.92021278314778,60410.5458622314,217.80837866093992,2.3605909396241502,1.142062845144034,1.8506522750721017
2020-12-09,North Dakota,701219.1066051997,58.254795347876,0,126.76548857629002,60436.512467505745,217.91647091359255,2.321213834188063,1.122958661282319,1.8195211705609313
2020-12-10,North Dakota,701196.6186984814,57.27995439902951,0,124.64627730978162,60462.045656002054,218.02276254119914,2.282482126316666,1.1041691798172868,1.7891155358759188
2020-12-11,North Dakota,701174.5042184852,56.32106309398826,0,122.56179864023353,60487.15555521207,218.12729526804432,2.2443818629885346,1.0856874779535683,1.7594242433003877
2020-12-12,North Dakota,701152.7543046697,55.377759908102604,0,120.51128329932459,60511.852135957786,218.23011017567867,2.206899293165716,1.0675067376525633,1.7304361651165516
2020-12-13,North Dakota,701131.3602374808,54.44968825977148,0,118.49397309380144,60536.14521239146,218.33124770291883,2.1700208677937325,1.0496202456324408,1.7021401736060695
2020-12-14,North Dakota,701110.3134383525,53.53649651044236,0,116.50912090547864,60560.044441995575,218.4307476458474,2.133733239801578,1.0320213933681384,1.6745251410506004
2020-12-15,North Dakota,701089.6054697061,52.63783796461131,0,114.55599069123853,60583.5593255829,218.52864915781305,2.0980232641017205,1.0147036770913633,1.6475799397340225
2020-12-16,North Dakota,701069.2280349507,51.75337086982293,0,112.63385748303136,60606.69920729642,218.62499074943042,2.0628779975901006,0.9976606977905913,1.6212934419363303
2020-12-17,North Dakota,701049.1729784827,50.8827584166704,0,110.74200738787519,60629.47327460941,218.7198102885802,2.028284699146133,0.9808861612110674,1.595654519941402
2020-12-18,North Dakota,701029.5034177459,50.028619896792115,0,108.88545557453648,60651.81092957498,218.81281940294235,1.9943327182515431,0.9644251329244212,1.5650029448586693
2020-12-19,North Dakota,701010.1674488445,49.18880163987022,0,107.05997090476112,60673.77033598937,218.90425621757794,1.9609466493809413,0.9482398016450829,1.5384734458823224
2020-12-20,North Dakota,700991.150796952,48.36271024056666,0,105.2643468138258,60695.367534963676,218.9941866181453,1.9281049864235893,0.9323194733369586,1.5130777009341276
2020-12-21,North Dakota,700972.4478350515,47.550110171348706,0,103.4980716372855,60716.60888798126,219.08263690873108,1.895798610311425,0.9166596884147441,1.4881289952388042
2020-12-22,North Dakota,700954.0531530833,46.75077399959369,0,101.76065089262083,60737.50051481156,219.16963240294703,1.8640187127777594,0.9012561467907486,1.463610167790485
2020-12-23,North Dakota,700935.9615579452,45.964482387588994,0,100.05160727923803,60758.04829351011,219.2551974239301,1.8327567963572768,0.8861047078748951,1.4395040575838578
2020-12-24,North Dakota,700918.1680734922,45.191024092532096,0,98.37048067846888,60778.2578604185,219.33935530434246,1.8020046743860345,0.8712013905747199,1.41579350361472
2020-12-25,North Dakota,700900.6679405366,44.430195966530526,0,96.71682815357083,60798.1346101644,219.4221283863714,1.7717544710014623,0.8565423732953727,1.392461344876095
2020-12-26,North Dakota,700883.4566168479,43.68180295660187,0,95.09022394972692,60817.68369566158,219.50353802172953,1.7419986211423644,0.842123993939617,1.36949042036378
2020-12-27,North Dakota,700866.5297771526,42.945658104673804,0,93.49025949404579,60836.910028109865,219.58360457165452,1.7127298705489167,0.8279427499078293,1.346863569072463
2020-12-28,North Dakota,700849.883313135,42.22158254758405,0,91.9165433955617,60855.81827699517,219.66234740690925,1.6839412757626693,0.8139952980980001,1.324563629996277
2020-12-29,North Dakota,700833.5133334361,41.5094055170804,0,90.3687014452345,60874.41287008948,219.73978490778185,1.6556262041265448,0.8002784549057328,1.302573442131019
2020-12-30,North Dakota,700817.4161636548,40.80896433982073,0,88.8463766159497,60892.69799345088,219.8159344640856,1.627778333784839,0.7867891962242449,1.2808758444697128
2020-12-31,North Dakota,700801.5883463465,40.120104437372966,0,87.34922906251832,60910.6775914235,219.89081247515892,1.6003916536832214,0.773524657444367,1.2594536760081556
2021-01-01,North Dakota,700786.0266410245,39.4426793262151,0,85.87693612167708,60928.355366637574,219.96443434986557,1.5734604635687337,0.7604821334545433,1.238289775741035
2021-01-02,North Dakota,700770.7197311636,38.77630186905478,0,84.42859393019147,60945.743901227426,220.03685227173705,1.5469671670965686,0.7476524282646151,1.2180183201437687
2021-01-03,North Dakota,700755.6401113092,38.12010092836488,0,83.00213203835753,60962.87357995888,220.10819214394857,1.5208703300408595,0.7350133490595914,1.1999106777052047
2021-01-04,North Dakota,700740.8088929948,37.474665222117736,0,81.59898948739634,60979.72131213465,220.17835847221886,1.4952000715118303,0.7225816758097856,1.1801483161624557
2021-01-05,North Dakota,700726.2227825879,36.839853021778325,0,80.21884588876156,60996.29084648132,220.24736689750026,1.469950578831937,0.7103546028400785,1.1606479127337566
2021-01-06,North Dakota,700711.8786668798,36.215529597883105,0,78.86139539971815,61012.58573019421,220.3152322366411,1.4451162963487056,0.6983294546753662,1.1413951758169216
2021-01-07,North Dakota,700697.773613085,35.60156722004,0,77.52634672334227,61028.609308937375,220.38196848238562,1.4206919254347317,0.6865036860405606,1.1223758138125393
2021-01-08,North Dakota,700683.9048688412,34.99784515692845,0,76.21342310852134,61044.36472684361,220.44758880337397,1.39667242448768,0.6748748818605885,1.103575535120643
2021-01-09,North Dakota,700670.2698622092,34.40424967629936,0,74.92236234995403,61059.85492651445,220.51210554414226,1.3730530089302857,0.6634407572603928,1.0849800481412664
2021-01-10,North Dakota,700656.8662016733,33.820674044975114,0,73.65291678815026,61075.082649020136,220.57553022512246,1.3498291512103524,0.6521991575649315,1.0665750612738882
2021-01-11,North Dakota,700643.6916761409,33.2470185288496,0,72.4048533094312,61090.05043389968,220.63787354264252,1.3269965808007542,0.6411480582991784,1.0483462829179873
2021-01-12,North Dakota,700630.7442549428,32.683190392888186,0,71.17795334592925,61104.76061916082,220.69914536892628,1.304551284199434,0.6302855651881226,1.030279421474152
2021-01-13,North Dakota,700618.0220878329,32.12910390112772,0,69.97201287558808,61119.215341279996,220.75935475209351,1.2824895049294045,0.6196099141567688,1.012360185341861
2021-01-14,North Dakota,700605.5235049884,31.584680316676547,0,68.78684242216256,61133.416535202414,220.8185099161599,1.2608077435387484,0.609119471330137,0.994574282920593
2021-01-15,North Dakota,700593.24701701,31.04984790171448,0,67.62226705521887,61147.365934342015,220.8766182610371,1.2395027576006172,0.5988127330332631,0.9769074226114913
2021-01-16,North Dakota,700581.1913149212,30.524541917492826,0,66.4781263901344,61161.065070581455,220.9336863625326,1.2185715617132324,0.5886883257911981,0.9593453128123703
2021-01-17,North Dakota,700569.3552701694,30.008704624334385,0,65.35427458809781,61174.51527427214,220.9897199723499,1.1980114274998852,0.5787450063290087,0.9418736619249279
2021-01-18,North Dakota,700557.7014374769,29.500817864105397,0,64.24795873108548,61187.75817095346,221.04488951725367,1.1777701478837272,0.568955369230677,0.9273731075508032
2021-01-19,North Dakota,700546.2240139532,29.000635448835187,0,63.15870038981499,61200.80027488344,221.09922193317485,1.1578386469462156,0.5593148043027905,0.9133338163080111
2021-01-20,North Dakota,700534.9429381486,28.508945905148593,0,62.0878717531554,61213.61953664501,221.15262742351058,1.138242938536377,0.5498372455660929,0.8977140138747426
2021-01-21,North Dakota,700523.8552605854,28.025617260245035,0,61.03520252687583,61226.21930171723,221.2051199732467,1.118977857478587,0.5405201388581065,0.8823291826797545
2021-01-22,North Dakota,700512.9580886869,27.550519574009634,0,60.00042808982547,61238.602851106574,221.25671330338685,1.1000383272947392,0.5313609712315315,0.8671748288382445
2021-01-23,North Dakota,700502.248586777,27.08352493901317,0,58.98328949393352,61250.77340134695,221.30742087095248,1.0814193602042452,0.522357270954247,0.8522464584604174
2021-01-24,North Dakota,700491.7239760808,26.62450748051212,0,57.98353346420922,61262.734104499716,221.35725586898292,1.0631160571240343,0.5135066075093101,0.8375395776603612
2021-01-25,North Dakota,700481.381534724,26.17334335644863,0,57.00091239874187,61274.48804815363,221.4062312265353,1.0451236076685542,0.5048065915949568,0.8230496925488358
2021-01-26,North Dakota,700471.2185977334,25.729910757450543,0,56.03518436870076,61286.03825542491,221.4543596086846,1.0274372901497701,0.4962548751246013,0.8087723092404839
2021-01-27,North Dakota,700461.2325570367,25.294089906831367,0,55.08611311833527,61297.38768495717,221.50165341652357,1.0100524715771657,0.4878491512268363,0.7947029338460652
2021-01-28,North Dakota,700451.4208614621,24.865763060590304,0,54.153468064974774,61308.53923092148,221.5481247871629,0.9929646076577423,0.479587154245433,0.780837072478558
2021-01-29,North Dakota,700441.7810167392,24.444814507412232,0,53.237024299028704,61319.49572301633,221.59378559373096,0.9761692427960191,0.47146665973934115,0.7671702312509414
2021-01-30,North Dakota,700432.3071745974,24.03104016702836,0,52.3362265868654,61330.26375347407,221.63866232309113,0.9596587517704875,0.46348415779616486,0.7539649026497122
2021-01-31,North Dakota,700422.9869463202,23.624063137430348,0,51.44987548388327,61340.85725223238,221.68280997453465,0.9434192958230931,0.4556336136478577,0.7417329965777039
2021-02-01,North Dakota,700413.8266779335,23.224003582081927,0,50.57861711430051,61351.269128348016,221.72620181407703,0.9274549672354921,0.447916298580236,0.7290080212225594
2021-02-02,North Dakota,700404.8235140536,22.830738317222632,0,49.72219126824494,61361.5026141648,221.7688512267898,0.9117611028204936,0.4403299240288487,0.7165101719071406
2021-02-03,North Dakota,700395.9746271215,22.444145421136398,0,48.880340544670396,61371.56091017781,221.81077146058948,0.896333100312394,0.4328722313349003,0.7042372307059701
2021-02-04,North Dakota,700387.277217402,22.064104234151536,0,48.05281035135677,61381.447185033416,221.85197562623756,0.8811664183669777,0.42554099174525084,0.6921869796930156
2021-02-05,North Dakota,700378.728512984,21.69049535864075,0,47.23934890491,61391.16457552925,221.89247669734056,0.8662565765615167,0.41833400641241564,0.680357200945019
2021-02-06,North Dakota,700370.3257697808,21.323200659021126,0,46.439707230762075,61400.71618661422,221.93228751034997,0.8515991553947705,0.41124910639456563,0.6687456765359479
2021-02-07,North Dakota,700362.0662715299,20.962103261754145,0,45.653639163171036,61410.10509138853,221.97142076456228,0.8371897962869865,0.4042841526555272,0.6573501885392155
2021-02-08,North Dakota,700353.9473297928,20.60708755534567,0,44.880901345220956,61419.33433110363,222.00988902211893,0.8230242015798996,0.3974370360647821,0.6461685190321181
2021-02-09,North Dakota,700345.9662839553,20.258039190345958,0,44.12125322882196,61428.40691516227,222.04770470800636,0.8090981345367327,0.39070567739746764,0.6351984500880691
2021-02-10,North Dakota,700338.1205012273,19.914845079349643,0,43.374457074710236,61437.32582111846,222.08488011005608,0.795407419342196,0.3840880273343766,0.6244377637815908
2021-02-11,North Dakota,700330.4073766432,19.57739339699576,0,42.640277952447995,61446.0939946775,222.12142737894447,0.7819479411024876,0.3775820664619572,0.6138842421883153
2021-02-12,North Dakota,700322.8287154447,19.245832238192996,0,41.91865971885222,61454.70954807816,222.15734013869982,0.7687171776014124,0.37118726032048294,0.6031817719009489
2021-02-13,North Dakota,700315.379409207,18.919901257345785,0,41.20927029795364,61463.17816724883,222.1926410042937,0.7557102413141088,0.3649007996275375,0.5928886889102947
2021-02-14,North Dakota,700308.056713847,18.59947927746119,0,40.511874247498604,61471.50294623233,222.2273426489764,0.7429231223103012,0.35872068078174824,0.5828140919107093
2021-02-15,North Dakota,700300.858325163,18.284470704167212,0,39.826255480592465,61479.68649574625,222.26145587975424,0.730352015605974,0.3526450668996348,0.5729224876309373
2021-02-16,North Dakota,700293.781975839,17.974781739949005,0,39.15220108302712,61487.73138473144,222.2949913284557,0.7179931803057237,0.3466721540118921,0.563210926417472
2021-02-17,North Dakota,700286.8254354445,17.67032038414887,0,38.48950131328101,61495.64014035198,222.32795945173123,0.7058429396027583,0.34080017106339,0.5536764586140325
2021-02-18,North Dakota,700279.9865104338,17.37099643296625,0,37.837949602519096,61503.415247995195,222.36037053105355,0.6938976807788984,0.3350273799131733,0.5443161345671121
2021-02-19,North Dakota,700273.2630441473,17.07672147945775,0,37.19734255459289,61511.059151271664,222.39223467271728,0.6821538552045756,0.32935207533446187,0.5351270046226495
2021-02-20,North Dakota,700266.6529168102,16.787408913537114,0,36.567479946040464,61518.57425201522,222.42356180783923,0.6706079783388339,0.3237725850146507,0.5261061191243639
2021-02-21,North Dakota,700260.1540455336,16.502973921975244,0,35.9481647260864,61525.96291028292,222.4543616923583,0.6592566297293291,0.3182872695553098,0.5172505284198582
2021-02-22,North Dakota,700253.7643843136,16.223333488400183,0,35.339203016641825,61533.22744435509,222.4846439070355,0.6480964530123285,0.312894522472184,0.5085572828528517
2021-02-23,North Dakota,700247.4819240319,15.948406393297129,0,34.74040411230443,61540.37013073529,222.5144178574538,0.637124155912712,0.30759277019519343,0.5000234327698377
2021-02-24,North Dakota,700241.3065152427,15.678107289375237,0,34.15178296615954,61547.39119189413,222.543685519723,0.6263367830483064,0.30238036120113637,0.4915074864560281
2021-02-25,North Dakota,700235.2365497194,15.41235748758809,0,33.573191556664646,61554.29245965836,222.57245464720066,0.6157312192792002,0.2972557678518275,0.48312017329526247
2021-02-26,North Dakota,700229.2690502936,15.151084665126918,0,33.00432886754417,61561.07727603298,222.60073841295062,0.6053042031534179,0.29221758092979283,0.47496539436508795
2021-02-27,North Dakota,700223.4022851525,14.894214368132186,0,32.4450312990614,61567.74760716247,222.62854500541263,0.5950527181711669,0.2872643506290341,0.4669483495213443
2021-02-28,North Dakota,700217.6345656759,14.641673919099727,0,31.895139124854232,61574.30537045127,222.6558824127455,0.5849738128652868,0.2823946596740796,0.4590656096949104
2021-03-01,North Dakota,700211.9642464368,14.393392416880749,0,31.354496491935176,61580.75243456381,222.68275842282725,0.5750646008012497,0.27760712331998394,0.45131374581611045
2021-03-02,North Dakota,700206.3897252014,14.149300736681816,0,30.82295142069132,61587.09061942448,222.7091806232548,0.5653222605771597,0.2729003893523282,0.44368932881415885
2021-03-03,North Dakota,700200.9094429286,13.909331530064868,0,30.30035580488437,61593.32169621765,222.7351564013444,0.5557440358237539,0.26827313808721986,0.4361889296210442
2021-03-04,North Dakota,700195.5218837706,13.673419224947212,0,29.78656541165061,61599.44738738767,222.76069294413128,0.5463272352044011,0.2637240823712931,0.4288091191654262
2021-03-05,North Dakota,700190.2255750722,13.441500025601517,0,29.28143988150094,61605.46936663885,222.78579723836978,0.5370692324151026,0.2592519675817082,0.42154646837929327
2021-03-06,North Dakota,700185.0190873718,13.213511912655827,0,28.78484272832085,61611.38925893547,222.81047607053335,0.5279674661844921,0.2548555716261521,0.4143975481907504
2021-03-07,North Dakota,700179.9010344003,12.989394643093547,0,28.296641339370428,61617.208640501805,222.83473602681462,0.5190194402738357,0.2505337049428381,0.4073589295317861
2020-03-01,Ohio,11689075.86073369,13.166872533179063,0,10.97239377764922,0,0,0,0,0
2020-03-02,Ohio,11689066.211373817,16.75608140124178,0,14.448586479974702,2.54421014914809,5.133492730192161e-4,0.027247302699338963,0.011987498587585885,0.5009227334391547
2020-03-03,Ohio,11689053.578396287,21.612918015485754,0,18.842636298727378,5.878232500887894,0.0021825678892192523,0.059282876372588306,0.026351449954077146,0.6427638124885341
2020-03-04,Ohio,11689037.1302576,28.001782680874683,0,24.499161246310507,10.221876852425574,0.005248215878110012,0.0978160140954118,0.04385738608129965,0.8314840731364271
2020-03-05,Ohio,11689015.754771989,36.3336890836718,0,31.82170602293447,15.869145294308057,0.010028667997710775,0.14512360065920624,0.065535338294738,1.0781621364239866
2020-03-06,Ohio,11688987.992445745,47.16615198124964,0,41.32168564121173,23.205883612103396,0.016947820784910216,0.20415511255892427,0.09273008356002373,1.3993963881752125
2020-03-07,Ohio,11688951.94318695,61.23696304437551,0,53.65293446655383,32.73445295007282,0.026564025715208155,0.2787138559298219,0.12718470362581483,1.8167045855470731
2020-03-08,Ohio,11688905.12696631,79.51214539653046,0,69.6658016727495,45.11058428900281,0.03961420397091432,0.37372388767683556,0.1711642368916465,2.3591581975130023
2020-03-09,Ohio,11688844.358979307,103.23416002473817,0,90.45037171396345,61.17639426715508,0.057051860238986625,0.4954743140095812,0.22756851011225027,3.0621629294160257
2020-03-10,Ohio,11688765.451450737,134.0382188736798,0,117.43853745960908,82.03925029557477,0.0801377132224723,0.6522029854043542,0.30020193060700195,3.976158602555056
2020-03-11,Ohio,11688662.9730299,174.04446048061607,0,152.4880230026902,109.13541686336545,0.11051330652191729,0.8545658615674675,0.3939905799956857,5.163853965545226
2020-03-12,Ohio,11688529.921795825,225.98514434257288,0,197.99464750917332,144.31655758813014,0.15030059597506218,1.116276219483051,0.5152779137584069,6.704472959420511
2020-03-13,Ohio,11688357.186270889,293.41537915944576,0,257.07628809744233,189.99232574081157,0.20226608519863548,1.4551577451822104,0.6723122765207755,8.70437283726587
2020-03-14,Ohio,11688132.892496167,380.97050830699163,0,333.79357825050056,249.3031361814305,0.2700189494729258,1.8944235307118475,0.8758386072307749,11.30260551012798
2020-03-15,Ohio,11687841.49826137,494.71822198889384,0,433.4609530400555,326.3599141365977,0.3582876197769409,2.4644445265940793,1.1399173107441956,14.683987397794628
2020-03-16,Ohio,11687463.323516198,642.3411155503267,0,562.8078652334109,426.36842436006685,0.4730632288702288,3.2036665308883254,1.4823488920874133,19.057060404924876
2020-03-17,Ohio,11686972.116155237,834.0825197280972,0,730.8148721040158,556.2738705553435,0.6223435242696451,4.163363582813009,1.9268752624596632,24.753394031545614
2020-03-18,Ohio,11686334.612319518,1082.9189687822345,0,948.8627467921503,724.8776187135945,0.8162671614896488,5.4085001106183075,2.503578915800022,32.126646623397654
2020-03-19,Ohio,11685506.820171274,1406.0082946775337,0,1232.0040205525333,943.8220199492648,1.0682492034203839,7.024996793310917,3.2522475420979142,41.71795674062717
2020-03-20,Ohio,11684431.950181523,1825.4994253036143,0,1599.6662996096995,1228.1404331400367,1.3956144352473938,9.123791654807892,4.224254326033267,54.17260550786072
2020-03-21,Ohio,11683041.014888724,2366.219497229199,0,2076.502228963644,1597.1101964659222,1.8205802186364863,11.847135459706612,5.485472931285822,70.27747861539312
2020-03-22,Ohio,11681305.784570264,3008.73997131753,0,2685.2161270697216,2075.393574655505,2.3723447981852903,15.374287624055214,7.119124264393056,90.32171012163852
2020-03-23,Ohio,11679187.346161077,3752.4095867117135,0,3437.1921016463984,2690.855430913863,3.0875822511194904,19.894920286726663,9.214217105563128,113.63626777648977
2020-03-24,Ohio,11676638.489829458,4601.707130389896,0,4344.661770408027,3473.67231575931,4.01091276788057,25.597595522882468,11.860445686216785,140.48290767178742
2020-03-25,Ohio,11673621.70473887,5551.822052537623,0,5417.125066603061,4456.334602902618,5.194817670772757,32.6704277338947,15.148293673922955,170.82776807784475
2020-03-26,Ohio,11670113.25431268,6587.338709761555,0,6658.63373565788,5673.610406290481,6.7013672269066,41.2949907935187,19.166477583208273,204.40889059524014
2020-03-27,Ohio,11666109.209411087,7683.231192633602,0,8064.703495061893,7158.6487189210975,8.596928615466702,51.620543659565136,23.9897100124504,240.38339281534877
2020-03-28,Ohio,11661630.157701949,8804.480506498845,0,9620.243097198188,8940.752224025073,10.950135700733473,63.74599375988555,29.67034085952564,277.5507662472855
2020-03-29,Ohio,11656719.766797487,9901.997945664663,0,11298.657617870536,11051.734445460263,13.845348185931176,77.74616949703126,36.25167582646178,315.1662389028272
2020-03-30,Ohio,11651456.738717841,10918.303095195066,0,13059.419954244353,13510.87381084072,17.359694671097408,93.58051935397322,43.72420784550329,351.02756640854875
2020-03-31,Ohio,11645948.135388833,11792.5251786165,0,14845.781177026793,16328.835528642703,21.569194982377855,111.11671142675107,52.036820464709685,383.07080476376876
2020-04-01,Ohio,11640326.00129867,12462.207149746331,0,16588.631264326374,19505.40352252429,26.544204073255873,130.12089044170142,61.0916702104232,409.362052506605
2020-04-02,Ohio,11634748.690032098,12865.731737843395,0,18207.557893236004,23024.72382599931,32.34358652090468,150.22457350825536,70.72835078503029,427.6572257592852
2020-04-03,Ohio,11629386.492136564,12952.491592727092,0,19617.042155852963,26853.32229068766,39.00910867626641,170.92102606271817,80.72168942141599,436.0595705495331
2020-04-04,Ohio,11624363.63102795,12729.553348999369,0,20737.57088331239,30940.309926817787,46.56054940342739,191.5848412959783,90.78942221367176,433.6096822945275
2020-04-05,Ohio,11619313.717622586,12619.207983526068,0,21573.03157397761,35226.820977199044,54.99372566969427,211.5861404749035,100.64197655794675,426.5390297821203
2020-04-06,Ohio,11614086.422976596,12689.490545074173,0,22252.696961084108,39666.48859477543,64.27738301059546,230.5346894743026,110.08884997767139,426.27066369320954
2020-04-07,Ohio,11608707.255679065,12862.752918677323,0,22850.372906754616,44237.82945645417,74.3738323488098,248.34252553617185,119.07268115625838,430.31207038294673
2020-04-08,Ohio,11603191.176806565,13090.8801735089,0,23411.817305569886,48928.27590056668,85.24422970384438,265.0231388571666,127.58244522149955,437.0939235223584
2020-04-09,Ohio,11597544.96822547,13348.571327091595,0,23961.115967768164,53732.186354655445,96.84935117014716,280.66631524283406,135.6424585971329,445.4065382313778
2020-04-10,Ohio,11591770.224752422,13625.036489889586,0,24508.570221932947,58648.320121863006,109.15214809846869,295.39993578787016,143.29633000117175,454.4792034811204
2020-04-11,Ohio,11585866.720733706,13914.555021726026,0,25059.672227880175,63676.99113637446,122.11961202216081,309.3510508143348,150.59021747162546,464.04338021143
2020-04-12,Ohio,11579833.407510966,14213.711274317466,0,25617.730534602546,68819.22339912389,135.7230365346989,322.6360364916614,157.56820795898454,473.9765696419772
2020-04-13,Ohio,11573668.67436311,14520.625011165193,0,26184.59957166818,74076.53084113188,149.9374698296377,335.3608358369266,164.27190725248332,484.1983162416431
2020-04-14,Ohio,11567370.538415022,14834.325141028456,0,26761.274341381868,79450.75918522636,164.74122815281999,347.6214124607359,170.7402767223302,494.6642331437841
2020-04-15,Ohio,11560936.842818616,15154.337145348734,0,27348.27979968459,84943.91378575044,180.11602942429369,359.50186997780827,177.00855119269173,505.34765475349695
2020-04-16,Ohio,11554365.980603075,15480.381062949631,0,27945.93654357236,90557.49193497867,196.0497617971324,371.05912309610807,183.10097052609632,516.1870472510574
2020-04-17,Ohio,11547653.992678383,15812.19737926042,0,28554.616940189353,96295.20376345582,212.52095626781642,382.40221728490565,189.06606515415808,527.3751430961083
2020-04-18,Ohio,11540809.990728725,16142.115653700857,0,29172.724454406238,102157.20213752284,229.52952643131732,393.53274876518674,194.90475044467217,538.4441079680596
2020-04-19,Ohio,11533869.179352324,16440.16446596249,0,29792.620439000853,108145.8069773784,247.06128380152126,404.5188548379363,200.64862668964466,549.0805064261241
2020-04-20,Ohio,11526867.174393794,16686.467914587138,0,30400.44930559644,114259.14335558149,265.1093395909763,415.35748048847654,206.29821035900255,558.415865463845
2020-04-21,Ohio,11519808.99102941,16895.70639401891,0,30980.381631030326,120493.3822457112,283.6657393356762,426.02725758879376,211.84570290178354,566.1232190077033
2020-04-22,Ohio,11512704.459892225,17074.709972908233,0,31521.854401467404,126842.49122835918,302.72053665215043,436.4889627902572,217.27500559463624,572.4534246499228
2020-04-23,Ohio,11505565.679667408,17221.545037677148,0,32023.238437697368,133298.03665343387,322.26335579459726,446.67829009164063,222.55855789476553,577.9434011550114
2020-04-24,Ohio,11498404.800552417,17336.784825544157,0,32480.544613291153,139851.37810898508,342.2808340599445,456.539246010892,227.67181968919215,582.3816781768433
2020-04-25,Ohio,11491233.997137757,17421.167813864144,0,32889.96893548574,146493.49790072674,362.7574480473755,466.01948562664234,232.59127848974575,585.7525809291137
2020-04-26,Ohio,11484066.250947062,17474.489011473892,0,33248.89801790574,153214.3319399026,383.67521302757575,475.06331824715085,237.29155237885738,588.0673952164675
2020-04-27,Ohio,11476914.939799681,17496.44512924826,0,33555.173542570425,160003.06470414577,405.0133558758454,483.61615887766044,241.74730960002466,589.3014890043123
2020-04-28,Ohio,11469792.610752163,17486.893398554155,0,33807.0102413145,166849.16985987822,426.7502864723068,491.62970536202096,245.93575625345335,589.5102634876155
2020-04-29,Ohio,11462712.072619468,17445.850025934302,0,34002.82608243985,173741.4977004095,448.86183816921886,499.0572158074096,249.83451777106038,588.6589414778329
2020-04-30,Ohio,11455687.252428489,17373.424896508786,0,34141.35440799583,180667.37745916162,471.31879106549115,505.8514482742328,253.4205685042742,586.6473499739976
2020-05-01,Ohio,11448732.755019156,17269.73451308367,0,34221.75730925511,187613.0280142832,494.0877574876848,511.9663188641903,256.67106786819096,583.4189149887999
2020-05-02,Ohio,11441846.712899365,17140.662018152823,0,34244.08381383828,194574.41323044003,517.1585283934315,517.3895808603896,259.5799289487145,579.8585525371566
2020-05-03,Ohio,11434988.113486765,17033.15059680274,0,34217.331678606824,201536.69903009897,540.4907430104736,522.085796873359,262.12866784021514,575.8079756116496
2020-05-04,Ohio,11428141.41139209,16952.06853819816,0,34160.847928518306,208491.22890397703,564.0494849709623,526.0716172726825,264.32213496960316,572.6399513101836
2020-05-05,Ohio,11421311.140126871,16884.954735747582,0,34087.165775759684,215433.3685913573,587.8059978722856,529.3879242383642,266.17684815089524,570.127209787394
2020-05-06,Ohio,11414500.254704688,16824.199930138686,0,34003.92990043878,222360.07498982648,611.731779811683,532.0917104174298,267.7169846762383,567.9991810370736
2020-05-07,Ohio,11407710.332484005,16766.368083312944,0,33914.58194198607,229269.698251836,635.8003867278812,534.2479438738666,268.9709082546254,566.0247878747706
2020-05-08,Ohio,11400942.366669646,16709.78587015235,0,33820.793435638036,236161.18018172754,659.9877598997006,535.9193635171772,269.9667194149092,564.1066124069254
2020-05-09,Ohio,11394197.124746216,16653.45245386533,0,33723.56586352771,243033.69173133155,684.2722216921493,537.1625422746365,270.73044108594974,562.2077254706888
2020-05-10,Ohio,11387475.234814422,16596.776420809263,0,33623.49517015293,249886.5456087732,708.6342615338193,538.0278651942115,271.28585910947635,560.3058060387796
2020-05-11,Ohio,11380777.230206568,16539.439415282548,0,33520.90848710972,256719.15103303114,733.0563192896107,538.5599595162475,271.6545791960607,558.3861169719511
2020-05-12,Ohio,11374103.625908699,16481.27996937784,0,33415.98298713644,263530.9316036618,757.5214718739878,538.8006087455208,271.8574505002275,556.4372066417067
